to_EntiM_C,as_EntiM_C,at_EntiM_C,to_UEnti_C,as_UEnti_C,at_UEnti_C,ra_SSTo_C,ra_SOTo_C,ra_SXTo_C,ra_SNTo_C,ra_OSTo_C,ra_OOTo_C,ra_OXTo_C,ra_ONTo_C,ra_XSTo_C,ra_XOTo_C,ra_XXTo_C,ra_XNTo_C,ra_NSTo_C,ra_NOTo_C,ra_NXTo_C,ra_NNTo_C,LoCohPA_S,LoCohPW_S,LoCohPU_S,LoCoDPA_S,LoCoDPW_S,LoCoDPU_S,to_NoPhr_C,as_NoPhr_C,at_NoPhr_C,ra_NoVeP_C,ra_NoSuP_C,ra_NoPrP_C,ra_NoAjP_C,ra_NoAvP_C,to_VePhr_C,as_VePhr_C,at_VePhr_C,ra_VeNoP_C,ra_VeSuP_C,ra_VePrP_C,ra_VeAjP_C,ra_VeAvP_C,to_SuPhr_C,as_SuPhr_C,at_SuPhr_C,ra_SuNoP_C,ra_SuVeP_C,ra_SuPrP_C,ra_SuAjP_C,ra_SuAvP_C,to_PrPhr_C,as_PrPhr_C,at_PrPhr_C,ra_PrNoP_C,ra_PrVeP_C,ra_PrSuP_C,ra_PrAjP_C,ra_PrAvP_C,to_AjPhr_C,as_AjPhr_C,at_AjPhr_C,ra_AjNoP_C,ra_AjVeP_C,ra_AjSuP_C,ra_AjPrP_C,ra_AjAvP_C,to_AvPhr_C,as_AvPhr_C,at_AvPhr_C,ra_AvNoP_C,ra_AvVeP_C,ra_AvSuP_C,ra_AvPrP_C,ra_AvAjP_C,to_TreeH_C,as_TreeH_C,at_TreeH_C,to_FTree_C,as_FTree_C,at_FTree_C,to_NoTag_C,as_NoTag_C,at_NoTag_C,ra_NoAjT_C,ra_NoVeT_C,ra_NoAvT_C,ra_NoSuT_C,ra_NoCoT_C,to_VeTag_C,as_VeTag_C,at_VeTag_C,ra_VeAjT_C,ra_VeNoT_C,ra_VeAvT_C,ra_VeSuT_C,ra_VeCoT_C,to_AjTag_C,as_AjTag_C,at_AjTag_C,ra_AjNoT_C,ra_AjVeT_C,ra_AjAvT_C,ra_AjSuT_C,ra_AjCoT_C,to_AvTag_C,as_AvTag_C,at_AvTag_C,ra_AvAjT_C,ra_AvNoT_C,ra_AvVeT_C,ra_AvSuT_C,ra_AvCoT_C,to_SuTag_C,as_SuTag_C,at_SuTag_C,ra_SuAjT_C,ra_SuNoT_C,ra_SuVeT_C,ra_SuAvT_C,ra_SuCoT_C,to_CoTag_C,as_CoTag_C,at_CoTag_C,ra_CoAjT_C,ra_CoNoT_C,ra_CoVeT_C,ra_CoAvT_C,ra_CoSuT_C,to_ContW_C,as_ContW_C,at_ContW_C,to_FuncW_C,as_FuncW_C,at_FuncW_C,ra_CoFuW_C,SimpTTR_S,CorrTTR_S,BiLoTTR_S,UberTTR_S,MTLDTTR_S,SimpNoV_S,SquaNoV_S,CorrNoV_S,SimpVeV_S,SquaVeV_S,CorrVeV_S,SimpAjV_S,SquaAjV_S,CorrAjV_S,SimpAvV_S,SquaAvV_S,CorrAvV_S,to_AAKuW_C,as_AAKuW_C,at_AAKuW_C,to_AAKuL_C,as_AAKuL_C,at_AAKuL_C,to_AABiL_C,as_AABiL_C,at_AABiL_C,to_AABrL_C,as_AABrL_C,at_AABrL_C,to_AACoL_C,as_AACoL_C,at_AACoL_C,to_SbFrQ_C,as_SbFrQ_C,at_SbFrQ_C,to_SbCDC_C,as_SbCDC_C,at_SbCDC_C,to_SbFrL_C,as_SbFrL_C,at_SbFrL_C,to_SbCDL_C,as_SbCDL_C,at_SbCDL_C,to_SbSBW_C,as_SbSBW_C,at_SbSBW_C,to_SbL1W_C,as_SbL1W_C,at_SbL1W_C,to_SbSBC_C,as_SbSBC_C,at_SbSBC_C,to_SbL1C_C,as_SbL1C_C,at_SbL1C_C,TokSenM_S,TokSenS_S,TokSenL_S,as_Token_C,as_Sylla_C,at_Sylla_C,as_Chara_C,at_Chara_C,FleschG_S,AutoRea_S,ColeLia_S,SmogInd_S,Gunning_S,LinseaW_S
2,0.5,0.044444444444444446,2,0.5,0.044444444444444446,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,29,7.25,0.6444444444444445,2.4166666666666665,14.5,3.625,0.0,9.666666666666666,12,3.0,0.26666666666666666,0.41379310344827586,6.0,1.5,0.0,4.0,2,0.5,0.044444444444444446,0.06896551724137931,0.16666666666666666,0.25,0.0,0.6666666666666666,8,2.0,0.17777777777777778,0.27586206896551724,0.6666666666666666,4.0,0.0,2.6666666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.06666666666666667,0.10344827586206896,0.25,1.5,0.375,0.0,38,9.5,0.8444444444444444,50,12.5,1.1111111111111112,9.0,2.25,0.2,4.5,1.8,3.0,0.0,9.0,5.0,1.25,0.1111111111111111,2.5,0.5555555555555556,1.6666666666666667,0.0,5.0,2.0,0.5,0.044444444444444446,0.2222222222222222,0.4,0.6666666666666666,0.0,2.0,3.0,0.75,0.06666666666666667,1.5,0.3333333333333333,0.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.022222222222222223,0.5,0.1111111111111111,0.2,0.3333333333333333,0.0,20.0,5.0,0.4444444444444444,38.0,9.5,0.8444444444444444,0.5263157894736842,0.6222222222222222,2.9514591494904874,0.8753611645712928,23.402677107691062,0.0,0.6666666666666666,4.0,1.4142135623730951,1.0,5.0,1.5811388300841895,1.0,2.0,1.0,1.0,3.0,1.2247448713915892,225.79,56.4475,5.017555555555555,225.79,56.4475,5.017555555555555,185.28,46.32,4.117333333333334,55.37999999999999,13.844999999999997,1.2306666666666664,55.37999999999999,13.844999999999997,1.2306666666666664,17119019.0,4279754.75,380422.64444444445,280000.0,70000.0,6222.222222222223,13973887.0,3493471.75,310530.8222222222,275654.0,68913.5,6125.644444444444,335667.0500000001,83916.76250000003,7459.26777777778,208.53179999999995,52.13294999999999,4.634039999999999,3338.1400000000012,834.5350000000003,74.18088888888892,163.10379999999998,40.775949999999995,3.6245288888888885,180.0,13.416407864998739,2.7459265481648374,11.25,15.5,1.3777777777777778,57.0,5.066666666666666,7.153055555555557,6.703611111111112,-15.78538,3.605551275463989,5.125,6.625
2,0.4,0.047619047619047616,2,0.4,0.047619047619047616,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21,4.2,0.5,1.6153846153846154,7.0,4.2,21.0,0.0,13,2.6,0.30952380952380953,0.6190476190476191,4.333333333333333,2.6,13.0,0.0,3,0.6,0.07142857142857142,0.14285714285714285,0.23076923076923078,0.6,3.0,0.0,5,1.0,0.11904761904761904,0.23809523809523808,0.38461538461538464,1.6666666666666667,5.0,0.0,1,0.2,0.023809523809523808,0.047619047619047616,0.07692307692307693,0.3333333333333333,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9.6,1.1428571428571428,51,10.2,1.2142857142857142,9.0,1.8,0.21428571428571427,3.0,0.9,4.5,9.0,4.5,10.0,2.0,0.23809523809523808,3.3333333333333335,1.1111111111111112,5.0,10.0,5.0,3.0,0.6,0.07142857142857142,0.3333333333333333,0.3,1.5,3.0,1.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,2.0,1.0,1.0,0.2,0.023809523809523808,0.3333333333333333,0.1111111111111111,0.1,0.5,0.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,1.0,2.0,24.0,4.8,0.5714285714285714,33.0,6.6,0.7857142857142857,0.7272727272727273,0.6190476190476191,2.836832573067901,0.8716919553520774,22.13467245757581,0.0,0.3333333333333333,1.0,0.7071067811865476,1.0,10.0,2.23606797749979,1.0,3.0,1.2247448713915892,1.0,2.0,1.0,227.71,45.542,5.421666666666667,227.71,45.542,5.421666666666667,119.33000000000003,23.866000000000007,2.841190476190477,80.21,16.041999999999998,1.9097619047619045,80.21,16.041999999999998,1.9097619047619045,15367440.0,3073488.0,365891.4285714286,185175.0,37035.0,4408.928571428572,12139976.0,2427995.2,289047.04761904763,181914.0,36382.8,4331.285714285715,301322.34,60264.46800000001,7174.341428571429,170.40179999999995,34.08035999999999,4.057185714285713,2207.6100000000006,441.5220000000001,52.562142857142874,134.0013,26.800259999999998,3.1905071428571423,210.0,14.491376746189438,2.322344707681546,8.4,12.8,1.5238095238095237,47.2,5.619047619047619,9.319333333333333,8.93990476190476,-15.790104000000001,4.0,4.1,5.6
1,0.25,0.02702702702702703,1,0.25,0.02702702702702703,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,20,5.0,0.5405405405405406,1.6666666666666667,5.0,5.0,20.0,10.0,12,3.0,0.32432432432432434,0.6,3.0,3.0,12.0,6.0,4,1.0,0.10810810810810811,0.2,0.3333333333333333,1.0,4.0,2.0,4,1.0,0.10810810810810811,0.2,0.3333333333333333,1.0,4.0,2.0,1,0.25,0.02702702702702703,0.05,0.08333333333333333,0.25,0.25,0.5,2,0.5,0.05405405405405406,0.1,0.16666666666666666,0.5,0.5,2.0,39,9.75,1.054054054054054,48,12.0,1.2972972972972974,7.0,1.75,0.1891891891891892,2.3333333333333335,1.0,3.5,1.75,3.5,7.0,1.75,0.1891891891891892,2.3333333333333335,1.0,3.5,1.75,3.5,3.0,0.75,0.08108108108108109,0.42857142857142855,0.42857142857142855,1.5,0.75,1.5,2.0,0.5,0.05405405405405406,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.5,1.0,4.0,1.0,0.10810810810810811,1.3333333333333333,0.5714285714285714,0.5714285714285714,2.0,2.0,2.0,0.5,0.05405405405405406,0.6666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.5,20.0,5.0,0.5405405405405406,35.0,8.75,0.9459459459459459,0.5714285714285714,0.7837837837837838,3.371181523570759,0.9325318136408841,46.54209127082008,3.0,1.0,7.0,1.8708286933869707,1.0,7.0,1.8708286933869707,1.0,3.0,1.2247448713915892,1.0,2.0,1.0,165.53,41.3825,4.473783783783784,165.53,41.3825,4.473783783783784,112.07,28.0175,3.0289189189189187,54.8,13.7,1.481081081081081,54.8,13.7,1.481081081081081,14730747.0,3682686.75,398128.2972972973,201768.0,50442.0,5453.189189189189,11574752.0,2893688.0,312831.13513513515,191370.0,47842.5,5172.1621621621625,288838.19999999995,72209.54999999999,7806.437837837837,156.87490000000003,39.218725000000006,4.239862162162163,2405.47,601.3675,65.0127027027027,122.29229999999998,30.573074999999996,3.3051972972972967,148.0,12.165525060596439,2.604726682814475,9.25,12.75,1.3783783783783783,50.5,5.45945945945946,8.42831081081081,7.875202702702698,-15.790084,3.4641016151377544,3.875,5.375
1,0.2,0.025,1,0.2,0.025,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,22,4.4,0.55,1.4666666666666666,7.333333333333333,4.4,0.0,22.0,15,3.0,0.375,0.6818181818181818,5.0,3.0,0.0,15.0,3,0.6,0.075,0.13636363636363635,0.2,0.6,0.0,3.0,5,1.0,0.125,0.22727272727272727,0.3333333333333333,1.6666666666666667,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.025,0.045454545454545456,0.06666666666666667,0.3333333333333333,0.2,0.0,41,8.2,1.025,54,10.8,1.35,12.0,2.4,0.3,3.0,1.3333333333333333,12.0,12.0,0.0,9.0,1.8,0.225,2.25,0.75,9.0,9.0,0.0,4.0,0.8,0.1,0.3333333333333333,0.4444444444444444,4.0,4.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.2,0.65,37.0,7.4,0.925,0.7027027027027027,0.775,3.465905365124674,0.9309025266888221,46.263737472368305,3.0,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,9.0,2.121320343559643,1.0,4.0,1.414213562373095,1.0,1.0,0.7071067811865475,207.88999999999996,41.57799999999999,5.197249999999999,207.88999999999996,41.57799999999999,5.197249999999999,149.26,29.851999999999997,3.7314999999999996,29.4,5.88,0.735,29.4,5.88,0.735,15274604.0,3054920.8,381865.1,215668.0,43133.6,5391.7,12262762.0,2452552.4,306569.05,213437.0,42687.4,5335.925,299502.07999999996,59900.41599999999,7487.551999999999,170.94020000000003,34.18804000000001,4.273505000000001,2571.15,514.23,64.27875,134.30979999999997,26.861959999999993,3.357744999999999,200.0,14.142135623730951,2.292029674220179,8.0,12.2,1.525,47.4,5.925,10.835000000000004,10.091999999999995,-15.79128,3.7416573867739413,4.3,5.8
1,0.2,0.025,1,0.2,0.025,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,19,3.8,0.475,1.5833333333333333,3.8,4.75,19.0,9.5,12,2.4,0.3,0.631578947368421,2.4,3.0,12.0,6.0,5,1.0,0.125,0.2631578947368421,0.4166666666666667,1.25,5.0,2.5,4,0.8,0.1,0.21052631578947367,0.3333333333333333,0.8,4.0,2.0,1,0.2,0.025,0.05263157894736842,0.08333333333333333,0.2,0.25,0.5,2,0.4,0.05,0.10526315789473684,0.16666666666666666,0.4,0.5,2.0,40,8.0,1.0,49,9.8,1.225,10.0,2.0,0.25,5.0,1.4285714285714286,10.0,10.0,5.0,7.0,1.4,0.175,3.5,0.7,7.0,7.0,3.5,2.0,0.4,0.05,0.2,0.2857142857142857,2.0,2.0,1.0,1.0,0.2,0.025,0.5,0.1,0.14285714285714285,1.0,0.5,1.0,0.2,0.025,0.5,0.1,0.14285714285714285,1.0,0.5,2.0,0.4,0.05,1.0,0.2,0.2857142857142857,2.0,2.0,21.0,4.2,0.525,40.0,8.0,1.0,0.525,0.575,2.571478174124758,0.8499855457278126,17.765786471597703,0.0,0.6,3.6,1.3416407864998738,0.42857142857142855,1.2857142857142858,0.8017837257372732,1.0,2.0,1.0,1.0,1.0,0.7071067811865475,190.27,38.054,4.75675,190.27,38.054,4.75675,166.36999999999995,33.27399999999999,4.159249999999998,65.00000000000001,13.000000000000004,1.6250000000000004,65.00000000000001,13.000000000000004,1.6250000000000004,14845479.0,2969095.8,371136.975,223750.0,44750.0,5593.75,11457971.0,2291594.2,286449.275,219955.0,43991.0,5498.875,291087.84,58217.56800000001,7277.196000000001,180.36619999999996,36.07323999999999,4.509154999999999,2667.4900000000002,533.498,66.68725,140.21779999999995,28.043559999999992,3.505444999999999,200.0,14.142135623730951,2.292029674220179,8.0,9.4,1.175,38.0,4.75,4.640000000000001,2.646000000000001,-15.79128,2.8284271247461903,2.7,3.2
1,0.2,0.02702702702702703,1,0.2,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,17,3.4,0.4594594594594595,1.5454545454545454,8.5,2.125,0.0,8.5,11,2.2,0.2972972972972973,0.6470588235294118,5.5,1.375,0.0,5.5,2,0.4,0.05405405405405406,0.11764705882352941,0.18181818181818182,0.25,0.0,1.0,8,1.6,0.21621621621621623,0.47058823529411764,0.7272727272727273,4.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.05405405405405406,0.11764705882352941,0.18181818181818182,1.0,0.25,0.0,37,7.4,1.0,46,9.2,1.2432432432432432,10.0,2.0,0.2702702702702703,3.3333333333333335,2.5,10.0,5.0,10.0,4.0,0.8,0.10810810810810811,1.3333333333333333,0.4,4.0,2.0,4.0,3.0,0.6,0.08108108108108109,0.3,0.75,3.0,1.5,3.0,1.0,0.2,0.02702702702702703,0.3333333333333333,0.1,0.25,0.5,1.0,2.0,0.4,0.05405405405405406,0.6666666666666666,0.2,0.5,2.0,2.0,1.0,0.2,0.02702702702702703,0.3333333333333333,0.1,0.25,1.0,0.5,19.0,3.8,0.5135135135135135,37.0,7.4,1.0,0.5135135135135135,0.8108108108108109,3.4874291623145783,0.9419204379452388,55.15980516954998,4.0,1.0,10.0,2.23606797749979,1.0,4.0,1.414213562373095,1.0,3.0,1.2247448713915892,1.0,1.0,0.7071067811865475,198.44999999999993,39.68999999999998,5.363513513513512,203.86999999999995,40.77399999999999,5.509999999999999,110.56,22.112000000000002,2.9881081081081082,34.31999999999999,6.863999999999999,0.9275675675675674,34.31999999999999,6.863999999999999,0.9275675675675674,11674671.0,2334934.2,315531.64864864864,167759.0,33551.8,4534.027027027027,9512436.0,1902487.2,257092.86486486485,164935.0,32987.0,4457.7027027027025,228915.13000000006,45783.02600000001,6186.8954054054075,148.21630000000002,29.643260000000005,4.005845945945946,1999.9699999999998,399.99399999999997,54.05324324324324,116.7765,23.3553,3.1561216216216215,185.0,13.601470508735444,2.2435894449529292,7.4,11.2,1.5135135135135136,43.6,5.891891891891892,8.663567567567569,9.242594594594589,-15.793044,3.605551275463989,3.2,3.7
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,14,2.8,0.3684210526315789,0.8235294117647058,0.0,3.5,14.0,4.666666666666667,17,3.4,0.4473684210526316,1.2142857142857142,0.0,4.25,17.0,5.666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0.10526315789473684,0.2857142857142857,0.23529411764705882,0.0,4.0,1.3333333333333333,1,0.2,0.02631578947368421,0.07142857142857142,0.058823529411764705,0.0,0.25,0.3333333333333333,3,0.6,0.07894736842105263,0.21428571428571427,0.17647058823529413,0.0,0.75,3.0,37,7.4,0.9736842105263158,47,9.4,1.236842105263158,8.0,1.6,0.21052631578947367,1.6,1.0,2.0,0.0,2.6666666666666665,8.0,1.6,0.21052631578947367,1.6,1.0,2.0,0.0,2.6666666666666665,5.0,1.0,0.13157894736842105,0.625,0.625,1.25,0.0,1.6666666666666667,4.0,0.8,0.10526315789473684,0.8,0.5,0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.07894736842105263,0.6,0.375,0.375,0.75,0.0,25.0,5.0,0.6578947368421053,30.0,6.0,0.7894736842105263,0.8333333333333334,0.7105263157894737,3.0971124072525837,0.9060505294676615,31.785115132228185,0.0,0.75,4.5,1.5,1.0,8.0,2.0,1.0,5.0,1.5811388300841895,0.5,1.0,0.7071067811865475,205.54000000000002,41.108000000000004,5.408947368421053,208.71,41.742000000000004,5.492368421052632,140.35,28.07,3.693421052631579,104.32000000000001,20.864,2.745263157894737,104.32000000000001,20.864,2.745263157894737,10716249.0,2143249.8,282006.55263157893,191989.0,38397.8,5052.3421052631575,8694126.0,1738825.2,228792.7894736842,189842.0,37968.4,4995.8421052631575,210122.54,42024.508,5529.54052631579,158.4119,31.682380000000002,4.168734210526316,2288.84,457.76800000000003,60.23263157894737,127.21569999999994,25.44313999999999,3.347781578947367,190.0,13.784048752090222,2.2601593585085435,7.6,12.2,1.605263157894737,45.8,6.026315789473684,10.352947368421052,10.766210526315785,-15.792456000000001,4.0,3.9000000000000004,5.4
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,12,3.0,0.2727272727272727,0.8571428571428571,2.4,12.0,2.0,12.0,14,3.5,0.3181818181818182,1.1666666666666667,2.8,14.0,2.3333333333333335,14.0,5,1.25,0.11363636363636363,0.4166666666666667,0.35714285714285715,5.0,0.8333333333333334,5.0,1,0.25,0.022727272727272728,0.08333333333333333,0.07142857142857142,0.2,0.16666666666666666,1.0,6,1.5,0.13636363636363635,0.5,0.42857142857142855,1.2,6.0,6.0,1,0.25,0.022727272727272728,0.08333333333333333,0.07142857142857142,0.2,1.0,0.16666666666666666,43,10.75,0.9772727272727273,52,13.0,1.1818181818181819,13.0,3.25,0.29545454545454547,2.1666666666666665,1.8571428571428572,3.25,6.5,6.5,7.0,1.75,0.1590909090909091,1.1666666666666667,0.5384615384615384,1.75,3.5,3.5,6.0,1.5,0.13636363636363635,0.46153846153846156,0.8571428571428571,1.5,3.0,3.0,4.0,1.0,0.09090909090909091,0.6666666666666666,0.3076923076923077,0.5714285714285714,2.0,2.0,2.0,0.5,0.045454545454545456,0.3333333333333333,0.15384615384615385,0.2857142857142857,0.5,1.0,2.0,0.5,0.045454545454545456,0.3333333333333333,0.15384615384615385,0.2857142857142857,0.5,1.0,31.0,7.75,0.7045454545454546,28.0,7.0,0.6363636363636364,1.1071428571428572,0.5681818181818182,2.6650089544451303,0.8506116596316771,18.328159351584887,0.0,0.5384615384615384,3.769230769230769,1.3728129459672884,0.42857142857142855,1.2857142857142858,0.8017837257372732,0.6666666666666666,2.6666666666666665,1.1547005383792517,0.5,1.0,0.7071067811865475,207.04999999999995,51.76249999999999,4.705681818181817,214.66999999999993,53.66749999999998,4.878863636363635,152.21,38.0525,3.459318181818182,42.67,10.6675,0.9697727272727273,42.67,10.6675,0.9697727272727273,11857702.0,2964425.5,269493.2272727273,206198.0,51549.5,4686.318181818182,9668016.0,2417004.0,219727.63636363635,203074.0,50768.5,4615.318181818182,232504.00000000006,58126.000000000015,5284.18181818182,178.04020000000006,44.510050000000014,4.046368181818183,2458.2700000000013,614.5675000000003,55.86977272727276,142.84549999999996,35.71137499999999,3.2464886363636354,176.0,13.2664991614216,2.7297158093186487,11.0,16.0,1.4545454545454546,56.0,5.090909090909091,8.813636363636366,6.861818181818183,-15.785968,4.358898943540674,4.5,6.0
2,0.4,0.047619047619047616,2,0.4,0.047619047619047616,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,21,4.2,0.5,1.6153846153846154,7.0,4.2,21.0,0.0,13,2.6,0.30952380952380953,0.6190476190476191,4.333333333333333,2.6,13.0,0.0,3,0.6,0.07142857142857142,0.14285714285714285,0.23076923076923078,0.6,3.0,0.0,5,1.0,0.11904761904761904,0.23809523809523808,0.38461538461538464,1.6666666666666667,5.0,0.0,1,0.2,0.023809523809523808,0.047619047619047616,0.07692307692307693,0.3333333333333333,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9.6,1.1428571428571428,51,10.2,1.2142857142857142,9.0,1.8,0.21428571428571427,3.0,0.9,4.5,9.0,4.5,10.0,2.0,0.23809523809523808,3.3333333333333335,1.1111111111111112,5.0,10.0,5.0,3.0,0.6,0.07142857142857142,0.3333333333333333,0.3,1.5,3.0,1.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,2.0,1.0,1.0,0.2,0.023809523809523808,0.3333333333333333,0.1111111111111111,0.1,0.5,0.5,2.0,0.4,0.047619047619047616,0.6666666666666666,0.2222222222222222,0.2,1.0,2.0,24.0,4.8,0.5714285714285714,33.0,6.6,0.7857142857142857,0.7272727272727273,0.6190476190476191,2.836832573067901,0.8716919553520774,22.13467245757581,0.0,0.3333333333333333,1.0,0.7071067811865476,1.0,10.0,2.23606797749979,1.0,3.0,1.2247448713915892,1.0,2.0,1.0,227.71,45.542,5.421666666666667,227.71,45.542,5.421666666666667,119.33000000000003,23.866000000000007,2.841190476190477,80.21,16.041999999999998,1.9097619047619045,80.21,16.041999999999998,1.9097619047619045,15367440.0,3073488.0,365891.4285714286,185175.0,37035.0,4408.928571428572,12139976.0,2427995.2,289047.04761904763,181914.0,36382.8,4331.285714285715,301322.34,60264.46800000001,7174.341428571429,170.40179999999995,34.08035999999999,4.057185714285713,2207.6100000000006,441.5220000000001,52.562142857142874,134.0013,26.800259999999998,3.1905071428571423,210.0,14.491376746189438,2.322344707681546,8.4,12.8,1.5238095238095237,47.2,5.619047619047619,9.319333333333333,8.93990476190476,-15.790104000000001,4.0,4.1,5.6
1,0.16666666666666666,0.02857142857142857,1,0.16666666666666666,0.02857142857142857,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,13,2.1666666666666665,0.37142857142857144,1.0,4.333333333333333,6.5,4.333333333333333,13.0,13,2.1666666666666665,0.37142857142857144,1.0,4.333333333333333,6.5,4.333333333333333,13.0,3,0.5,0.08571428571428572,0.23076923076923078,0.23076923076923078,1.5,1.0,3.0,2,0.3333333333333333,0.05714285714285714,0.15384615384615385,0.15384615384615385,0.6666666666666666,0.6666666666666666,2.0,3,0.5,0.08571428571428572,0.23076923076923078,0.23076923076923078,1.0,1.5,3.0,1,0.16666666666666666,0.02857142857142857,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.5,0.3333333333333333,41,6.833333333333333,1.1714285714285715,41,6.833333333333333,1.1714285714285715,6.0,1.0,0.17142857142857143,2.0,0.75,0.0,3.0,6.0,8.0,1.3333333333333333,0.22857142857142856,2.6666666666666665,1.3333333333333333,0.0,4.0,8.0,3.0,0.5,0.08571428571428572,0.5,0.375,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.05714285714285714,0.6666666666666666,0.3333333333333333,0.25,0.0,2.0,1.0,0.16666666666666666,0.02857142857142857,0.3333333333333333,0.16666666666666666,0.125,0.0,0.5,18.0,3.0,0.5142857142857142,32.0,5.333333333333333,0.9142857142857143,0.5625,0.6857142857142857,2.8685486624025445,0.8938798045602852,26.769627826093647,0.0,1.0,6.0,1.7320508075688774,0.75,4.5,1.5,1.0,3.0,1.2247448713915892,0.0,0.0,0.0,182.54999999999995,30.424999999999994,5.215714285714284,182.54999999999995,30.424999999999994,5.215714285714284,138.43,23.07166666666667,3.9551428571428575,23.73,3.955,0.678,23.73,3.955,0.678,17429582.0,2904930.3333333335,497988.0571428572,188902.0,31483.666666666668,5397.2,13887905.0,2314650.8333333335,396797.28571428574,187078.0,31179.666666666668,5345.085714285714,341756.50999999995,56959.41833333333,9764.471714285713,153.50270000000003,25.58378333333334,4.385791428571429,2252.05,375.3416666666667,64.34428571428572,116.4511,19.408516666666667,3.3271742857142854,210.0,14.491376746189438,1.984277534205619,5.833333333333333,8.333333333333334,1.4285714285714286,31.333333333333332,5.371428571428571,6.576428571428572,5.848904761904759,-15.79718,3.1622776601683795,2.25,2.75
